PLACA,DATA,LOCAL,VELOCIDADE,VELOCIDADE VIA,LATITUDE,LONGITUDE,ULTRAPASSADO
FAH6577,2024-04-19 09:00:18,"R. Basílio Batalha, 180 - Vila Vitoria, Mogi das Cruzes - SP, 08730-090, Brasil",25,80,-23.52639000,-46.20370200,
FAH6577,2024-04-19 09:00:13,"R. Basílio Batalha, 180 - Vila Vitoria, Mogi das Cruzes - SP, 08730-090, Brasil",25,80,-23.52613800,-46.20349200,
FAH6577,2024-04-19 09:00:10,"R. Basílio Batalha, 101 - Vila Vitoria, Mogi das Cruzes - SP, 08730-090, Brasil",26,80,-23.52597500,-46.20336200,
FAH6577,2024-04-19 09:00:09,"R. Basílio Batalha, 101 - Vila Vitoria, Mogi das Cruzes - SP, 08730-090, Brasil",25,80,-23.52592200,-46.20332200,
FAH6577,2024-04-19 09:00:05,"R. Basílio Batalha, 101 - Vila Vitoria, Mogi das Cruzes - SP, 08730-090, Brasil",24,80,-23.52571300,-46.20316000,
FAH6577,2024-04-19 09:00:01,"Rod. Henrique Eroles, 829 - Centro, Mogi das Cruzes - SP, 08710-500, Brasil",23,50,-23.52556200,-46.20296300,
FAH6577,2024-04-19 08:59:39,"Rod. Henrique Eroles, 829 - Centro, Mogi das Cruzes - SP, 08710-500, Brasil",6,50,-23.52547800,-46.20263500,
FAH6577,2024-04-19 08:59:32,"Av. Voluntário Fernando Pinheiro Franco, 807 - Centro, Mogi das Cruzes - SP, 08",21,80,-23.52545700,-46.20237700,
FAH6577,2024-04-19 08:59:28,"Av. Voluntário Fernando Pinheiro Franco, 807 - Centro, Mogi das Cruzes - SP, 08",26,80,-23.52541200,-46.20211700,
FAH6577,2024-04-19 08:59:24,"Rod. Henrique Eroles, 722 - Centro, Mogi das Cruzes - SP, 08770-210, Brasil",28,80,-23.52535800,-46.20182700,
FAH6577,2024-04-19 08:59:20,"Rod. Henrique Eroles, 722 - Centro, Mogi das Cruzes - SP, 08770-210, Brasil",29,80,-23.52528200,-46.20153500,
FAH6577,2024-04-19 08:59:16,"Av. Voluntário Fernando Pinheiro Franco, 652 - Centro, Mogi das Cruzes - SP, 08",30,80,-23.52522700,-46.20122300,
FAH6577,2024-04-19 08:59:12,"Av. Voluntário Fernando Pinheiro Franco, 652 - Centro, Mogi das Cruzes - SP, 08",28,80,-23.52516800,-46.20091200,
FAH6577,2024-04-19 08:59:08,"Av. Voluntário Fernando Pinheiro Franco, 607 - Centro, Mogi das Cruzes - SP, 08",27,80,-23.52512000,-46.20061500,
FAH6577,2024-04-19 08:59:04,"Av. Voluntário Fernando Pinheiro Franco, 607 - Centro, Mogi das Cruzes - SP, 08",25,80,-23.52507200,-46.20032500,
FAH6577,2024-04-19 08:59:00,"Av. Voluntário Fernando Pinheiro Franco, 565 - Centro, Mogi das Cruzes - SP, 08",23,80,-23.52502800,-46.20005700,
FAH6577,2024-04-19 08:58:55,"Av. Voluntário Fernando Pinheiro Franco, 565 - Centro, Mogi das Cruzes - SP, 08",16,80,-23.52496700,-46.19978700,
FAH6577,2024-04-19 08:58:50,"SP-066, 488 - Centro, Mogi das Cruzes - SP, 08710-550, Brasil",25,40,-23.52491500,-46.19949800,
FAH6577,2024-04-19 08:58:46,"SP-066, 488 - Centro, Mogi das Cruzes - SP, 08710-550, Brasil",26,40,-23.52486300,-46.19922700,
FAH6577,2024-04-19 08:58:41,"Av. Voluntário Fernando Pinheiro Franco, 411 - Centro, Mogi das Cruzes - SP, 08",23,80,-23.52481300,-46.19890500,
FAH6577,2024-04-19 08:58:36,"Av. Voluntário Fernando Pinheiro Franco, 411 - Centro, Mogi das Cruzes - SP, 08",19,80,-23.52476700,-46.19863300,
FAH6577,2024-04-19 08:58:30,"Av. Voluntário Fernando Pinheiro Franco, 374 - Centro, Mogi das Cruzes - SP, Br",20,60,-23.52471700,-46.19830300,
FAH6577,2024-04-19 08:58:26,"Av. Voluntário Fernando Pinheiro Franco, 374 - Centro, Mogi das Cruzes - SP, Br",24,60,-23.52467000,-46.19807300,
FAH6577,2024-04-19 08:58:10,"Av. Voluntário Fernando Pinheiro Franco, 291 - Centro, Mogi das Cruzes - SP, 08",0,80,-23.52453700,-46.19752000,
FAH6577,2024-04-19 08:58:05,"Av. Voluntário Fernando Pinheiro Franco, 291 - Centro, Mogi das Cruzes - SP, 08",7,80,-23.52454300,-46.19746200,
FAH6577,2024-04-19 08:57:59,"Av. Voluntário Fernando Pinheiro Franco, 239 - Centro, Mogi das Cruzes - SP, 08",23,60,-23.52450200,-46.19719500,
FAH6577,2024-04-19 08:57:55,"Av. Voluntário Fernando Pinheiro Franco, 239 - Centro, Mogi das Cruzes - SP, 08",25,60,-23.52445200,-46.19692700,
FAH6577,2024-04-19 08:57:51,"Av. Voluntário Fernando Pinheiro Franco, 180 - Centro, Mogi das Cruzes - SP, 08",14,60,-23.52439800,-46.19661700,
FAH6577,2024-04-19 08:56:54,"Av. Voluntário Fernando Pinheiro Franco, 180 - Centro, Mogi das Cruzes - SP, 08",23,60,-23.52434700,-46.19633300,
FAH6577,2024-04-19 08:56:51,"Av. Voluntário Fernando Pinheiro Franco, 127 - Centro, Mogi das Cruzes - SP, 08",31,60,-23.52432300,-46.19609800,
FAH6577,2024-04-19 08:56:47,"Av. Voluntário Fernando Pinheiro Franco, 127 - Centro, Mogi das Cruzes - SP, 08",28,60,-23.52425700,-46.19576700,
FAH6577,2024-04-19 08:56:43,"Av. Voluntário Fernando Pinheiro Franco, 65 - Centro, Mogi das Cruzes - SP, 087",29,60,-23.52420200,-46.19546200,
FAH6577,2024-04-19 08:56:40,"Av. Voluntário Fernando Pinheiro Franco, 65 - Centro, Mogi das Cruzes - SP, 087",28,60,-23.52417500,-46.19523500,
FAH6577,2024-04-19 08:56:36,"R. Dr. Deodato Wertheimer, 1512 - Centro, Mogi das Cruzes - SP, 08710-690, Brasi",24,60,-23.52412300,-46.19493800,
FAH6577,2024-04-19 08:56:30,"R. Dr. Deodato Wertheimer, 1512 - Centro, Mogi das Cruzes - SP, 08710-690, Brasi",10,60,-23.52405500,-46.19460000,
FAH6577,2024-04-19 08:56:23,"R. Dr. Deodato Wertheimer, 1512 - Centro, Mogi das Cruzes - SP, 08710-690, Brasi",16,60,-23.52419500,-46.19446300,
FAH6577,2024-04-19 08:56:17,"Rod. Dom Paulo Rolim Loureiro, 1570 - Centro, Mogi das Cruzes - SP, 08710-420, B",18,40,-23.52447500,-46.19441700,
FAH6577,2024-04-19 08:56:11,"Rod. Dom Paulo Rolim Loureiro, 1570 - Centro, Mogi das Cruzes - SP, 08710-420, B",16,40,-23.52473300,-46.19434000,
FAH6577,2024-04-19 08:56:10,"Rod. Dom Paulo Rolim Loureiro, 1570 - Centro, Mogi das Cruzes - SP, 08710-420, B",16,40,-23.52477500,-46.19435700,
FAH6577,2024-04-19 08:56:05,"SP-098, 1629 - Centro, Mogi das Cruzes - SP, 08710-420, Brasil",19,40,-23.52499700,-46.19430700,
FAH6577,2024-04-19 08:55:59,"SP-098, 1629 - Centro, Mogi das Cruzes - SP, 08710-420, Brasil",16,40,-23.52525800,-46.19422500,
FAH6577,2024-04-19 08:55:53,"SP-098, 1690 - Centro, Mogi das Cruzes - SP, Brasil",23,40,-23.52551500,-46.19417800,
FAH6577,2024-04-19 08:55:49,"SP-098, 1690 - Centro, Mogi das Cruzes - SP, Brasil",28,40,-23.52576200,-46.19412700,
FAH6577,2024-04-19 08:55:45,"R. Ipiranga, 254 - Centro, Mogi das Cruzes - SP, Brasil",28,60,-23.52603500,-46.19403700,
FAH6577,2024-04-19 08:55:41,"R. Ipiranga, 254 - Centro, Mogi das Cruzes - SP, Brasil",25,60,-23.52628800,-46.19398000,
FAH6577,2024-04-19 08:55:36,"R. Dr. Deodato Wertheimer, 1818 - Centro, Mogi das Cruzes - SP, 08710-430, Brasi",16,40,-23.52655700,-46.19390700,
FAH6577,2024-04-19 08:54:25,"R. Dr. Deodato Wertheimer, 1818 - Centro, Mogi das Cruzes - SP, 08710-430, Brasi",8,40,-23.52680300,-46.19388800,
FAH6577,2024-04-19 08:54:18,"R. Cap. Mariano, 43 - Centro, Mogi das Cruzes - SP, 08717-050, Brasil",18,40,-23.52706800,-46.19385200,
FAH6577,2024-04-19 08:54:10,"R. Cap. Mariano, 43 - Centro, Mogi das Cruzes - SP, 08717-050, Brasil",0,40,-23.52729200,-46.19382200,
FAH6577,2024-04-19 08:54:01,"R. Cap. Mariano, 43 - Centro, Mogi das Cruzes - SP, 08717-050, Brasil",11,40,-23.52731300,-46.19381300,
FAH6577,2024-04-19 08:53:56,"R. Dr. Deodato Wertheimer, 1914 - Centro, Mogi das Cruzes - SP, 08710-430, Brasi",32,40,-23.52756800,-46.19377500,
FAH6577,2024-04-19 08:53:53,"R. Dr. Deodato Wertheimer, 1914 - Centro, Mogi das Cruzes - SP, 08710-430, Brasi",40,40,-23.52784200,-46.19373800,
FAH6577,2024-04-19 08:53:51,"Rod. Dom Paulo Rolim Loureiro, 1976 - Centro, Mogi das Cruzes - SP, 08710-430, B",42,40,-23.52804500,-46.19372000,
FAH6577,2024-04-19 08:53:48,"Rod. Dom Paulo Rolim Loureiro, 1976 - Centro, Mogi das Cruzes - SP, 08710-430, B",45,40,-23.52837300,-46.19370000,12.5%
FAH6577,2024-04-19 08:53:46,"R. Dr. Deodato Wertheimer, 2026 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717",45,40,-23.52861000,-46.19367300,12.5%
FAH6577,2024-04-19 08:53:44,"R. Dr. Deodato Wertheimer, 2026 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717",44,40,-23.52885000,-46.19365200,
FAH6577,2024-04-19 08:53:41,"Rod. Dom Paulo Rolim Loureiro, 2120 - Vila Mogi Moderno, Mogi das Cruzes - SP, 0",41,40,-23.52919300,-46.19362500,
FAH6577,2024-04-19 08:53:38,"Rod. Dom Paulo Rolim Loureiro, 2120 - Vila Mogi Moderno, Mogi das Cruzes - SP, 0",35,40,-23.52948200,-46.19361000,
FAH6577,2024-04-19 08:53:35,"Av. Brasil, 15 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-040, Brasil",25,40,-23.52971700,-46.19360800,
FAH6577,2024-04-19 08:53:28,"Av. Brasil, 15 - Vila Mogi Moderno, Mogi das Cruzes - SP, 08717-040, Brasil",14,40,-23.52996700,-46.19351800,
